clctCode,clctTime,Rainfall(mm),Waterdepth(meters),Weather,Wind Speed
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T23:40:06.000Z,1.4,60,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T23:35:06.000Z,2.8,30,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T23:30:06.000Z,0.2,20,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T23:25:06.000Z,0.2,20,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T23:20:06.000Z,0,20,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T23:15:06.000Z,0,30,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T23:10:06.000Z,0.2,40,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T23:05:06.000Z,0.2,40,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T23:00:06.000Z,0.2,30,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T22:55:06.000Z,0.2,40,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T22:50:06.000Z,0,50,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T22:45:06.000Z,0,50,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T22:40:06.000Z,0,50,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T22:35:06.000Z,0,60,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T22:30:06.000Z,0,50,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T22:25:06.000Z,0.2,60,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T22:20:06.000Z,0.4,60,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T22:15:06.000Z,0,60,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T22:10:06.000Z,0,60,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T22:05:06.000Z,0.2,70,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T22:00:06.000Z,0.4,70,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T21:55:06.000Z,0.2,70,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T21:50:06.000Z,0,60,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T21:45:06.000Z,0.4,70,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T21:40:06.000Z,0.2,70,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T21:35:06.000Z,0.2,70,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T21:30:06.000Z,0.2,80,2,0.9
23ED0082-F523-491B-8AFA-DDEBFE722C40,2018-09-16T21:25:06.000Z,0,80,2,0.9
